row,Desc_content,Requirements
/job/avp-ai-deployment-engineer-ibg-digital-institutional-banking-group-dbs-bank-ed58ebbae1bdf3f2d7af4cb80d25bcea,"Job Purpose  The AI (Artificial Intelligence) Deployment Engineer will provide software engineering support to the Institutional Banking Group (IBG) Business Analytics Team in various data science projects. This role’s primary job responsibility is facilitating the wrapping of data science work into a viable product. The right candidate will be one excited by opportunities to apply software engineering in the fast-growing area of AI, help build AI development and production infrastructure, as well as to set technical standards. Responsibilities  Build, manage and automate pipelines for AI model development Adopt maintainable, readable, modular solutions using modern software engineering best practices Transform Data Science work into pilot and minimum viable products Perform code optimization, code reviews to improve the quality of Data Scientist’s work Create APIs for integrate data source into applications Create APIs for downstream usage of AI models Create visualisations to display views of AI models Keep track of model development iterations with a versioning control system  Automate software testing: unit test, branch test, integration test and security test  Monitor AI model releases, branches for different issues and user stories ","Requirements Master’s Degree in software Engineering, Computer Science or related fields with minimum 5 years software engineering work experience on enterprise products Experience with multi-tier software application development with best software engineering practices Familiar with tools such as Anaconda, Jupyter, Eclipse, R Studio, Jira, Git, SVN, Jenkins, etc Demonstrated proficiency in Python (Pandas, SciPy, NumPy, PySpark, etc), Scala, R, Java, Java Script, SQL, Shell Script  Experience with big data stack (Hadoop, Spark, Kafka, etc), and structured (SQL) and unstructured databases (Graph Database, NoSQL) Experience with virtual computing (virtual machine and Docker) for creation of easily transportable and self-contained environments Experience with converting AI models and integrating them into production Experience with code reviews, building interfaces, and deployment systems Demonstrated strong interests in learning about AI through own initiatives "
/job/senior-associate-ai-deployment-engineer-ibg-digital-institutional-banking-group-dbs-bank-952541ff26aba4d294d73ad80645597c,"Job Purpose  The AI (Artificial Intelligence) Deployment Engineer will provide software engineering support to the Institutional Banking Group (IBG) Business Analytics Team in various data science projects. This role’s primary job responsibility is facilitating the wrapping of data science work into a viable product. The right candidate will be one excited by opportunities to apply software engineering in the fast-growing area of AI, help build AI development and production infrastructure, as well as to set technical standards. Responsibilities  Build, manage and automate pipelines for AI model development Adopt maintainable, readable, modular solutions using modern software engineering best practices Transform Data Science work into pilot and minimum viable products Perform code optimization, code reviews to improve the quality of Data Scientist’s work Create APIs for integrate data source into applications Create APIs for downstream usage of AI models Create visualisations to display views of AI models Keep track of model development iterations with a versioning control system  Automate software testing: unit test, branch test, integration test and security test  Monitor AI model releases, branches for different issues and user stories ","Requirements Master’s Degree in software Engineering, Computer Science or related fields with minimum 5 years software engineering work experience on enterprise products Experience with multi-tier software application development with best software engineering practices Familiar with tools such as Anaconda, Jupyter, Eclipse, R Studio, Jira, Git, SVN, Jenkins, etc Demonstrated proficiency in Python (Pandas, SciPy, NumPy, PySpark, etc), Scala, R, Java, Java Script, SQL, Shell Script  Experience with big data stack (Hadoop, Spark, Kafka, etc), and structured (SQL) and unstructured databases (Graph Database, NoSQL) Experience with virtual computing (virtual machine and Docker) for creation of easily transportable and self-contained environments Experience with converting AI models and integrating them into production Experience with code reviews, building interfaces, and deployment systems Demonstrated strong interests in learning about AI through own initiatives "
/job/data-scientist-sephora-digital-sea-6ab4ba4202655abf13f033b752f440ba,"Sephora, a division of LVMH – Moët Hennessy Louis Vuitton global luxury leader, is a global leader in beauty retailing. It successfully operates more than three thousand points of sale across Americas, Europe, Middle East and Asia. Its aim is to animate the most loved beauty community in the world. Sephora South East Asia is a high growth division of leading global beauty retailer, Sephora. Our teams run omni-channel retail businesses in Singapore, Thailand, Australia and Malaysia, franchise operations in India & Indonesia and we run ecommerce only businesses (the first in the world globally for Sephora!) in Philippines, Hong Kong and New Zealand. Our success is built on innovation, a unique product portfolio, market leading digital capability, and our exceptional people! With ambitious growth plans we are always looking for talented people who are passionate about building businesses and developing themselves and our customers'​experience. The Sephora Data team is expanding. As a critical business function, finding the right people to contribute to our high growth, fast changing environment is critical and challenging. The Data team’s mission is to create the necessary data pipelines between our applications and enable teams across the business to use the date for informed decision making.   To succeed in this team You’ll be super smart, passionate about innovation and trying new approaches, and you’ll be a skilled programmer with strong commercial instincts and passion for business success. We are looking for an exceptional Data Scientist to add to our team. To be successful in this role  You will need to be well-versed in all major Machine Learning paradigms (including but not restricted to processing of structured and unstructured data, bias/variance tradeoff, classic classification/regression algorithms, deep learning concepts, representation learning, explainability, unsupervised methods). You will need to be able to communicate clearly with our internal stakeholders, technical or non-technical, deeply understand business priorities and formalize them into challenges that can be tackled with engineering effort, whether it may involve ML or not. You will enjoy being an advocate for Data Science within Sephora SEA and the LVMH group. This involves being naturally prone to knowledge sharing and promotion of a healthy intellectual sharing environment. You will need to be able to work autonomously and have the initiative to come up with original solutions to meaningful challenges. You will need to be able to deal with several concurrent projects and prioritize according to objectives and business impact. ","Requirements You are a Python master and numerical libraries are of no mystery to you. Big bonus points if you are also familiar with either of Node.js/Go. You write SQL like you write English. Bonus points if BigQuery is not unknown to you. Expertise in a deep learning framework (tensorflow/pytorch) is a big plus. You have experience in getting your hands dirty and are conscious of the reality of datasets (in contrast to academic datasets). You are result-driven. Not only do you care about benchmarks scores, you are also keen on deploying your algorithms and make them available to use to your stakeholders. Experience with Cloud services (Google Cloud/AWS) for Machine Learning pipeline deployment is highly appreciated.    If taking on the responsibilities of one or more of these roles seems like your ideal job or you have other ideas of how you can contribute to our team, please apply! Your attitude, experience and passion is more important than specific experience. You might be a fresh grad, you might have 10 or more years experience. It’s all about the passion to excel that you will bring to our team & our business."
/job/data-scientist-singapore-telecommunications-b495b5797dee28b2ad624403e81945e6,"We are looking for a creative data scientist to join our project team that builds robust cyber security software and services. The candidate will be responsible for building and executing analytics modules:  Own and complete work streams for execution and delivery. Able to make presentations to internal and external stakeholders for own work Able to perform ETL, feature selections, modeling, model validation and conducting data analyses Self-motivated, independent learner, and enjoy sharing knowledge with team members ","Requirements Relevant degree in Computer Science, Computer Engineering, Mathematics, Statistics or a related field with exposure to Machine Learning and/or Advanced Analytics with 2+ years of experience in predictive analytics and exposure to big data analytics Experience in cyber security domain is a plus Strong coding skills in Python is a must Hands-on experience with Python libraries - NumPy, Pandas, sklearn Hands-on knowledge of working with scalable platforms such as Hive, Hadoop or Spark (PySpark) is a plus. Comfortable with working on Unix, Windows and both SQL and NoSQL databases Sound knowledge of machine learning concepts. "
/job/data-scientist-moka-technology-solutions-33525243d898a573696fb6fd709d893e,"Do you have a passion for data? Are you keen to understand the customer journey and improve the customer experience that merchants have with us? Are you looking to push the frontiers of innovation and build the Next Big Data Product? We are looking for Data Scientists who are keen to help us uncover insights in our data and drive big data solutions. You will:  Consult and partner with business and technology stakeholders to understand their problems and develop and implement high impact, data-driven solutions. Utilize various sources of data to support analytical projects, conduct deep dive analysis and create new products. Experience in fraud detection, text mining is a plus.   Deliver key insights and recommendations to drive business. Promote a data and analytics driven culture within the company. ","Requirements Graduate degree in Statistics, Mathematics, Machine Learning, Computer Science, Econometrics or related field. At least 4 years relevant experience (Statistics or Data Science roles). Proven track record in analyzing large scale quantitative data. Deep understanding of statistical and machine learning techniques, knowledge of text analytics a plus. Proficiency in SQL/Hive, R/Python or other programming languages. Experience with distributed systems (Redshift, Hadoop, Spark etc). Excellent communications skills and attention to detail. Team player willing to go the extra mile. "
/job/data-engineer-machine-learning-engineer-oneconnect-financial-technology-cb7271da6bec8cfefa49c74f9184a096,"As a data/Machine learning engineer, your primary goal is to work with data scientist and software developers to implement and deploy machine learning algorithms driven data solutions in commercial environment. You’ll work with data scientist to build specialized tools to facilitate data preprocessing, data quality check, data cleansing, ETL and data integration. You’ll work with backend and frontend app-dev team to implement high performance machine learning algorithms on commercial enterprise software platform. Key requirement:  Advanced degree in Computer Science, Electronic Engineering, Statistics, Applied Mathematics, or related technical fields. Minimum 2 years relevant experience. Proficiency in a high performance programming language such as Java/C++. Good working knowledge in a scripting language such as Python/R. Experience implementing algorithms in big data/cloud computing environment. Experience in solving real-world data challenges and dealing with anomalies. Good knowledge working with relational database and NoSQL database Good communication skills ","RequirementsPreferred requirement:  Experience building labeled datasets from scratch, or developing tools protocol formalizing unstructured unlabeled data. Experience handling high-volume real-time data stream Experience building complete data pipeline, ingesting data from multiple source systems (potentially asynchronous and different rate) Experience building large scale parallel/distributed data processing, machine learning solutions Experience building robust and high-throughput API for analytics-as-a-service solutions Experience working with enterprise app engine technology such as cloud computing, container technology for high availability and robust deployment. "
/job/avp-senior-associate-data-analyst-analytic-center-excellence-transformation-grp-dbs-bank-b7c0e2d50e0b78bef8e80534fc7c81e0,"Job Purpose The data analyst will provide the big data analytic support to the Analytic Center of Excellence. He will partner with business and project leader to discover, analyse and process the data to develop analytic and data science solutions. This position allows those with strong data analytic skill and theoretical understanding of advanced analytic algorithms but lack of hands on experience in advanced analytics to learn and prepare for the role of data scientist - advanced analytics in the future. Responsibilities   Identify, profile, analyze and present the data discovery output for analytic projects Develop data ingestion pipeline and create the analytic data assets for analytic projects Work with data engineer to enhance the analytic data infrastructure and develop enterprise analytic data mart Perform data wrangling and feature engineering for machine learning Create helper functions to automate frequently encountered wrangling and feature engineering tasks ","Requirements Bachelors/Masters in Computer Science, Statistics, Mathematics and other highly quantitative fields such as bio-informatics Minimum 3 years of industry experience in data analytics working in a big data environment, preferably in financial services industry Highly proficient with data wrangling, analytic, transformation and feature engineering using programming tools such as Spark, Python or R. Excellent knowledge of SQL. Excellent visualization and communication skills. "
/job/data-scientist-redmart-3fb28139930ac4848c84ddd669eb070e,"As one of the fastest growing e-commerce and logistics companies in Asia, RedMart is a part of Alibaba-backed Lazada, Southeast Asia’s leading online shopping and selling platform, and we offer an unparalleled scaling a startup experience. We’re focused on always improving our customer experience and achieving our mission: To save our customers time and money for the important things in life!   We are looking for a Data Scientist/Search Engineer who cares deeply about customers and users to help develop the next generation of search and personalization at RedMart. You will build data mining systems to tackle hard problems in understanding and predicting consumer behavior to offer items to customers which are most relevant to them.   You will work with engineers, product managers and designers to develop innovative new technologies and data driven features and products. You will also work closely with other Data Scientists to collaborate on projects and share techniques and learnings. If you enjoy working with data to build products and solve hard problems in surprisingly creative ways, this is the role for you.    ","RequirementsQualifications:  Deep expertise in search, preferably in e-commerce. Excellent knowledge on improving search incrementally as well as making step-changes such as applying NLP, text mining, etc. Proven track record building robust search systems and achieving strong results Expertise in personalization and recommender systems Able to guide a team of engineers to identify and break down necessary architecture and services to support search and personalization services Able to guide and work well with a team of engineers to implement Machine Learning algorithms and models, as well as implementing necessary software Solid understanding of search metrics and implementing tracking to measure performance Solid understanding of search engines and utilizing features effectively. Familiarity with ElasticSearch is a plus Hands-on experience developing and implementing Machine Learning algorithms and models. Background in Machine Learning,Statistics & Information Retrieval Design, implement, test robust technical solutions that our high traffic site/apps can rely on Write clean code that’s testable, maintainable, solves the right problem and does it well. Code you can be proud of. Phd, Masters, or equivalent experience in a quantitative field (computer science, physics, mathematics, bioinformatics, etc.) a plus, but by no means a must Experience programming in functional languages (Scala,Golang,Haskell, Clojure etc.) a plus but not a must Knowledge of scripting languages like  Python/R, familiarity with web frameworks a plus Experience with Java and/or Scala and microservices is a plus Understanding of A/B testing      Desired Skills:  Able to be a key influencer in the team’s strategy and contribute significantly to team planning, showing good judgement making technical trade-offs between the team’s short term and long term business needs, and the needs of the company as a whole Strong team player: Superb communication skills, thrives in a collaborative environment and be committed to the success of the team as a whole. Critical thinking: ability to track down complex data and engineering issues, evaluate different algorithmic approaches, and analyze data to solve problems Creativity: you can conceive of new data driven products, features, and technologies Results: you prioritize, focusing on ideas and features that will have significant, measurable impact Planning & estimation: ability to set and meet your own project objectives & milestones Communicate results and progress internally and externally in meetings, presentations, and tech talks Passion for technology. Our developers are always evaluating new tools and technologies that can make us better. What has attracted your interest lately? "
/job/junior-data-scientist-fixed-mobile-5388df9ff18bdbfcd7f9197f4ba65411,"The Data Science & Data Engineering department focuses on the creation of new data science capabilities for the business. It envisions and executes strategies to improve performance by facilitating informed decision making. We are looking for a highly driven and self-motivated individual who is truly excited about creating meaningful impact from data. In this role you will combine a startup mindset with the scale of an industry leader, providing you with hands-on exposure to how data could be used for making key organization decisions. The role is based in the business headquarters in Singapore but is a global role with stakeholders based in 5 continents. Roles and Responsibilities  Drive data-based decision making through the creation of dashboards conveying insight Tailor advanced analytical solutions to complex business problems Support all department heads with their analytical needs, to help the business make data driven decisions by extracting, preparing, analyzing and preparing presentations Work across diverse departments – Sales, Technology, Finance, Marketing etc.  About Us TransferTo operates a leading global digital value services network offering safe, reliable and more accessible mobile value services for emerging markets. Our B2B cross-border network interconnects and provides mobile operators, money transfer operators, retailers, distributors, NGOs and corporates with unparalleled infrastructure and reach to offer solutions that better connect loved ones across borders. For more information, visitwww.transfer-to.com/digitalvalue","RequirementsDesired Skills  Outstanding degree in engineering, information systems, economics or a quantitative field Naturally curious, solution oriented and thrives on quantitative analysis Hands-on technical expertise & a broad business-oriented understanding 1-2 years of experience in data mining Strong grasp of statistics and aptitude for number crunching and data modeling The ability to apply machine learning techniques in a business context An understanding of experimental designs, A/B testing and result interpretation Good SQL knowledge and fluency in R or Python are necessary Excellent data visualization skills Experience with Tableau or other BI platforms is a plus Willingness to continuously learn new tools, models and techniques "
/job/data-scientist-signal-processing-biofourmis-singapore-4f590c6141213789adafc432b1ce1a37,"The candidate uses strong coding skills to help in the development of signal processing and machine learning algorithms to analyze the physiological/biomedical data and derived with meaningful insights, mine existing biomedical signal and healthcare datasets to guide algorithm design and optimization. ","RequirementsMaster Degree in Computer Science, Electrical Engineering, Biomedical Engineering or related program Minimum 1 to 3 years' experience in Python either in work or school projects Proven working experience in writing high-performance Phython code especiallly on machine learning projects. Familiar with bio-signals (ECG, PPG, and other types of biomedical/healthcare data) and experience in data analysis using Matlab is a plus but not necessary"
